UCL_CODE11,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
122139,0,3,66,0,38,52,165,3,10,12,3,0,0,29,18,4,40,5,9,0,75,57,4,86,0,12,0,157,32,3,63,0,11,0,113,80,6,52,0,42,0,174,102,0,50,0,8,0,163,63,0,17,0,0,0,87,8,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,19,0,15,3,47,372,29,413,15,139,64,1021
122073,3,0,20,0,9,28,61,0,3,0,5,3,0,13,0,17,3,0,10,0,33,8,0,15,0,14,0,42,12,0,15,0,4,0,30,29,0,21,0,0,0,47,66,0,32,0,4,3,102,99,3,31,0,10,0,138,32,0,15,0,3,0,52,14,0,3,0,0,0,16,11,0,5,0,0,0,18,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9,3,5,3,18,282,20,169,10,58,36,578
122045,3,0,3,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,9,5,0,5,0,0,0,14,20,0,15,0,0,0,31,85,0,16,0,10,0,105,95,0,18,0,0,0,113,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,12,226,4,59,3,12,4,312
115070,0,0,14,0,0,7,23,0,0,3,5,0,0,10,3,0,3,8,9,3,28,19,0,18,3,7,0,50,13,0,19,0,3,0,39,52,3,31,0,0,0,81,93,0,36,0,0,0,134,82,0,18,0,0,0,93,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,273,3,155,19,14,14,474
121049,0,0,5,0,3,11,21,0,0,0,0,0,0,0,5,19,9,0,0,0,32,10,0,5,0,3,0,21,27,0,5,0,0,0,34,44,0,16,0,8,0,65,83,0,17,0,10,0,114,98,0,23,0,5,0,116,40,0,9,0,0,0,45,5,0,3,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,0,3,0,12,321,25,93,3,33,9,488
122137,3,8,20,0,3,16,44,0,15,0,3,0,0,15,4,84,13,8,4,0,110,55,67,37,30,9,0,191,54,21,27,16,4,0,121,140,37,57,6,44,0,286,303,21,85,15,30,3,456,201,7,44,4,9,3,260,32,0,8,0,0,0,41,8,0,3,0,0,0,10,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,13,19,13,3,4,0,54,816,275,302,80,103,25,1605
121089,3,28,21,0,6,12,73,3,28,3,4,3,0,43,8,224,23,13,12,0,286,132,157,35,22,15,8,377,73,65,31,16,16,4,197,127,101,46,20,110,4,400,455,64,108,6,23,4,658,379,9,54,4,7,3,460,33,0,4,0,3,0,43,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,20,35,18,7,5,3,92,1238,717,349,89,199,34,2630
121092,0,0,20,0,0,12,33,3,0,3,8,0,0,11,3,0,11,3,3,0,18,17,5,18,6,10,0,63,32,4,37,0,6,0,72,175,9,69,3,38,0,298,380,8,74,0,5,6,474,163,0,16,0,4,0,182,12,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,13,0,6,4,40,810,26,272,20,73,29,1222
115130,0,0,7,0,6,11,26,0,0,0,0,0,0,3,0,0,3,0,4,0,12,8,4,13,0,3,0,34,21,3,11,0,8,3,44,51,0,29,0,0,3,86,63,0,22,0,6,0,87,30,0,5,0,0,0,37,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,16,178,12,102,6,39,23,351
122166,0,0,8,0,3,6,22,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,6,0,0,0,6,3,0,10,0,0,0,9,3,0,10,0,0,0,18,7,0,7,0,0,0,14,9,0,3,0,0,0,14,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,26,0,68,0,7,17,110
121058,0,3,22,0,0,22,47,0,4,0,0,3,0,11,3,3,20,0,3,3,36,21,81,35,30,3,0,168,26,22,43,9,4,0,101,101,25,65,4,6,0,208,347,27,109,8,6,4,496,229,7,68,0,3,3,312,21,0,3,0,0,0,28,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,7,14,0,5,3,32,759,186,383,57,36,35,1451
122079,0,0,18,0,3,7,29,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,22,0,0,0,19,21,0,16,0,3,0,34,33,0,24,0,3,0,62,51,0,28,0,0,0,86,26,0,19,0,0,0,41,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,6,0,4,0,12,138,3,138,0,18,9,304
113004,0,3,20,0,3,19,45,0,0,0,0,0,0,3,3,4,3,0,4,0,14,9,18,15,5,0,0,49,14,9,8,12,3,0,45,19,12,16,4,3,0,47,63,22,17,8,0,0,110,152,10,29,0,0,0,194,153,0,19,0,0,0,170,83,0,22,0,0,0,106,34,0,7,0,0,0,47,19,0,0,0,0,0,21,4,0,3,0,0,0,12,17,0,4,0,0,0,17,11,3,9,0,4,0,29,578,83,173,25,21,21,904
122009,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,4,11,0,4,0,0,0,16,11,0,8,0,0,0,21,27,0,19,0,0,0,42,97,0,17,0,0,0,115,31,0,3,0,0,0,38,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,10,188,6,64,0,5,3,265
122014,0,7,18,0,16,12,50,0,3,0,3,0,0,8,4,6,3,3,3,0,21,10,57,9,25,0,0,105,10,18,18,3,3,0,55,50,12,22,3,5,0,86,107,47,49,12,0,4,214,196,9,46,3,0,3,259,83,0,19,0,0,0,103,20,0,8,0,0,0,22,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,15,6,5,4,0,35,486,175,194,61,29,16,966
122029,0,0,11,0,5,18,36,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,4,0,0,0,4,3,0,4,0,0,0,9,3,0,12,0,0,0,17,16,0,11,0,3,0,27,36,0,16,0,3,0,59,19,0,3,0,3,0,28,4,0,4,0,0,0,7,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,3,0,6,93,0,81,0,21,14,205
122161,0,0,14,0,17,33,53,0,0,0,0,0,0,0,0,0,3,0,4,0,18,6,0,16,0,0,0,23,11,0,14,0,3,0,25,15,0,9,0,3,0,27,42,0,21,0,3,0,63,50,0,18,0,0,0,72,24,0,7,0,0,0,26,4,0,0,0,0,0,11,3,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,4,0,23,164,0,114,0,41,29,354
121042,0,0,41,0,13,50,103,0,0,0,0,0,0,0,0,0,8,3,3,0,13,4,0,13,0,3,0,25,4,3,8,5,3,0,26,3,0,16,5,8,0,29,29,0,30,0,4,0,69,69,0,38,3,8,0,106,74,0,31,0,6,3,119,77,0,26,0,0,0,110,73,0,11,0,0,0,84,32,0,11,0,0,0,40,22,0,6,0,0,0,28,35,0,10,0,3,0,44,15,0,16,3,9,3,42,437,3,273,22,54,60,849
115065,0,0,6,0,4,9,24,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,7,4,0,10,0,0,0,14,5,0,11,0,0,0,19,14,0,15,0,0,0,35,16,0,10,0,0,0,28,29,0,11,0,0,0,36,8,0,0,0,0,0,12,6,0,0,0,0,0,9,8,0,0,0,0,0,4,8,0,0,0,0,0,7,0,0,5,8,0,0,15,104,0,89,7,8,7,222
122078,3,0,32,5,10,31,84,3,0,0,0,0,0,4,0,0,3,0,3,0,8,6,0,19,0,14,0,33,5,0,16,0,24,0,41,19,0,19,0,6,0,43,43,0,37,0,3,0,83,181,0,36,0,3,0,224,103,0,35,0,3,0,135,44,0,6,0,0,0,59,30,0,4,0,0,0,31,8,0,3,0,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,6,3,0,16,0,8,0,24,443,0,244,5,65,35,796
121097,0,0,23,0,3,13,36,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,3,0,0,0,3,4,0,15,0,3,0,23,8,0,18,0,13,0,41,16,0,13,0,9,0,43,72,0,24,0,10,0,102,66,0,15,0,0,0,83,58,0,10,0,0,0,72,21,0,0,0,0,0,23,6,0,3,0,0,0,7,6,0,0,0,0,0,6,8,0,0,0,0,0,6,12,0,11,0,3,3,28,273,0,137,3,45,15,485
122046,0,0,10,0,0,3,17,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3,0,0,0,3,3,0,0,0,0,0,4,4,0,5,0,0,0,13,12,0,15,0,3,0,27,19,0,32,0,0,0,53,66,0,35,0,0,0,103,112,0,20,0,0,0,129,48,0,5,0,0,0,62,17,0,3,0,0,0,20,6,0,0,0,0,0,6,0,0,3,0,0,0,4,7,0,5,0,0,0,18,305,4,149,0,6,6,467
121060,0,6,12,0,0,13,30,0,0,0,4,0,0,3,4,49,0,3,0,0,50,0,19,3,0,0,0,24,3,9,4,4,0,0,24,11,16,10,3,15,0,52,37,4,22,0,4,0,65,196,17,42,0,4,0,261,398,0,48,0,4,0,451,160,0,8,0,0,0,174,34,0,0,0,0,0,34,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,5,11,5,13,5,3,5,41,865,121,175,12,38,16,1231
122093,4,19,12,0,0,8,42,0,15,0,0,0,0,18,0,174,3,4,5,0,191,3,137,7,3,0,0,153,3,59,13,0,0,0,79,24,44,15,4,0,0,88,171,78,57,4,3,3,313,600,56,90,4,15,0,773,132,0,22,0,0,0,159,38,0,0,0,0,0,42,8,4,0,0,0,0,13,4,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,10,45,13,0,3,4,79,1013,629,241,22,31,19,1951
121129,0,0,10,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,9,0,7,3,0,3,0,10,0,16,3,0,4,0,5,0,13,7,0,3,0,0,0,6,27,0,6,0,3,0,33,59,0,14,0,3,0,77,32,0,7,0,0,0,40,16,0,3,0,0,0,23,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,13,156,3,56,3,33,6,253
121122,0,0,9,0,3,18,33,3,0,0,0,0,0,4,0,0,7,0,4,0,10,5,7,3,0,0,0,13,4,0,11,0,0,0,17,4,3,10,0,0,0,16,16,4,14,0,5,0,40,35,0,12,3,3,0,49,48,0,13,0,0,0,59,53,0,3,0,0,0,51,12,0,7,0,0,0,14,6,0,0,0,0,0,6,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,3,0,18,196,14,83,7,20,14,335
122120,5,0,18,3,4,17,49,0,5,0,3,4,0,14,0,10,7,0,0,0,14,8,61,15,16,3,0,92,18,20,12,7,0,0,56,26,12,28,0,3,0,69,140,8,43,4,0,0,190,347,12,53,5,3,3,424,144,0,13,0,0,0,160,31,0,4,0,0,0,36,9,0,0,0,0,0,11,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,9,3,3,4,38,738,126,209,46,21,23,1159
121091,0,0,18,0,8,12,38,0,0,0,0,0,0,0,0,0,3,0,6,0,10,5,0,5,0,12,0,22,0,0,5,0,3,0,15,4,0,16,0,0,0,21,23,0,10,0,4,0,43,62,0,18,0,9,0,80,33,0,6,0,0,0,41,10,0,4,0,0,0,15,7,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,8,0,3,0,15,162,0,106,0,43,15,332
121082,3,3,8,0,6,11,21,0,3,0,0,0,0,3,0,3,13,0,0,0,20,7,10,12,3,0,0,34,14,0,14,0,0,0,36,27,3,20,3,5,0,60,129,4,23,0,4,0,160,124,4,30,0,0,0,149,34,0,0,0,0,0,39,5,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,3,0,12,353,28,134,5,16,11,543
121070,0,7,28,0,4,18,64,3,9,0,0,0,0,12,6,23,25,8,0,0,63,41,66,29,24,3,0,172,39,9,23,3,5,0,76,95,21,56,11,3,3,189,226,15,68,10,0,0,329,353,13,64,6,0,0,443,96,0,17,0,0,0,119,23,0,8,0,0,0,34,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,15,4,3,3,54,909,191,334,68,29,26,1552
122084,0,3,9,0,0,16,30,0,0,3,0,0,0,3,0,0,6,0,0,0,10,7,16,18,9,0,0,48,13,4,5,3,3,0,24,37,3,15,0,3,0,61,94,3,38,3,0,0,131,195,3,42,0,0,0,249,43,3,9,0,0,0,57,8,0,3,0,0,0,10,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,13,405,41,156,18,10,19,636
112002,3,0,13,4,0,11,30,0,0,0,0,0,0,0,0,4,3,0,0,0,8,4,8,8,4,0,0,23,3,7,4,0,0,0,19,5,7,9,0,0,0,24,52,0,29,0,4,0,80,142,4,35,0,0,3,176,58,0,5,0,0,0,67,20,0,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,15,292,30,110,7,8,14,465
115123,0,0,6,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,3,0,0,0,3,7,0,8,0,0,0,12,24,0,6,0,0,0,33,44,0,14,0,0,0,61,20,0,4,0,0,0,20,10,0,0,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,110,0,50,0,3,5,175
122002,0,5,20,0,9,16,52,0,5,0,3,0,0,14,0,28,3,0,0,0,34,9,81,25,10,0,0,127,13,27,9,3,0,0,57,63,17,27,0,29,3,136,266,20,43,5,8,0,345,558,29,67,0,3,3,658,217,4,17,0,7,0,241,26,0,5,0,0,0,35,6,0,0,0,0,0,12,3,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,21,5,7,3,0,0,39,1181,219,235,27,64,21,1752
122168,0,0,12,0,4,11,22,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,6,0,0,0,13,0,0,9,0,0,0,9,5,0,4,0,0,0,17,9,0,15,0,3,0,26,50,0,27,0,6,0,80,43,0,11,0,0,0,59,19,0,7,0,0,0,23,12,0,0,0,0,0,15,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,3,0,19,169,0,107,0,14,13,303
101001,15,26,40,3,3,24,111,0,22,3,3,0,0,30,13,217,8,7,0,0,245,24,113,21,11,3,0,177,18,66,16,5,0,0,108,50,47,25,11,0,0,133,254,29,61,4,8,3,363,1341,40,145,5,22,0,1563,632,16,91,0,26,3,764,204,0,32,0,6,0,239,76,0,11,0,0,3,88,23,0,3,0,0,0,25,6,0,3,0,0,0,12,4,0,4,0,0,0,10,53,33,30,9,6,10,137,2704,615,486,70,70,51,3995
122083,3,0,14,0,0,14,38,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,0,9,0,0,0,14,4,0,3,0,0,0,8,12,4,10,3,25,0,58,36,3,26,0,0,0,70,83,0,30,0,5,0,123,338,3,39,0,3,0,389,391,0,17,0,0,0,416,52,0,9,0,0,0,55,17,0,0,0,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,3,27,0,14,7,6,0,49,977,12,184,11,57,20,1255
122113,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,13
121081,0,0,15,0,0,9,20,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,3,0,3,0,0,3,0,0,0,4,0,0,4,0,3,0,4,17,0,17,0,0,0,31,27,0,13,0,0,0,47,17,0,9,0,0,0,26,8,0,6,3,0,0,19,6,0,0,0,0,0,9,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,5,0,4,0,14,82,0,73,7,13,9,182
115034,0,0,7,0,0,3,12,0,0,0,0,0,0,0,0,5,3,3,0,0,11,0,3,4,12,0,0,23,0,0,0,0,0,0,3,3,0,4,0,9,0,11,40,0,9,0,3,0,55,80,0,11,0,0,0,85,29,0,6,0,0,0,33,24,0,4,0,0,0,27,44,0,5,0,0,0,51,23,0,0,0,0,0,24,14,0,0,0,0,0,13,25,0,10,0,0,0,31,7,0,6,0,3,0,17,284,13,74,13,9,7,402
122159,0,0,10,3,0,0,13,0,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,0,0,6,0,8,0,0,3,0,7,0,7,0,0,0,0,12,0,14,3,0,10,0,11,0,22,22,0,6,0,3,0,42,43,0,6,0,3,0,57,30,0,7,0,0,0,38,11,0,3,0,0,0,16,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,0,0,19,127,0,49,27,42,3,247
121067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
221016,0,0,5,0,3,12,17,5,0,0,0,0,0,5,11,3,4,0,0,0,29,53,6,14,0,4,0,76,38,0,19,0,0,0,58,114,3,27,0,0,0,146,312,3,22,0,4,0,342,236,0,32,0,5,0,277,25,0,4,0,0,0,29,4,0,0,0,0,0,4,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,12,6,6,0,3,0,23,818,23,138,7,15,14,1013
211002,9,25,26,4,5,25,91,7,22,7,3,0,0,41,75,284,54,18,0,3,437,231,90,95,40,8,5,464,283,35,103,25,3,0,461,1006,39,178,13,9,4,1254,675,11,69,4,11,4,768,151,3,20,4,10,3,192,21,0,8,0,3,3,31,3,0,0,0,0,3,6,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,10,31,37,16,6,3,5,97,2499,546,574,119,58,51,3842
222070,0,3,5,0,3,11,25,0,0,0,0,0,0,3,0,8,7,0,3,0,27,7,4,8,0,0,0,22,9,3,12,0,3,0,31,41,0,22,0,0,0,56,38,0,19,0,0,0,58,22,0,6,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,9,120,25,84,0,19,15,265
222048,0,0,26,0,3,19,54,0,4,6,3,0,0,12,3,28,22,5,4,3,71,13,7,30,0,3,0,60,28,7,40,0,0,0,73,65,0,28,0,3,0,104,39,0,16,0,6,0,59,6,0,3,0,0,0,11,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,17,166,56,187,7,28,23,469
221072,0,4,42,3,3,29,80,0,3,3,4,0,0,12,3,23,15,3,0,0,43,9,3,36,7,0,0,57,18,3,28,0,3,0,50,38,4,41,0,5,0,86,119,8,58,0,4,0,184,72,0,18,0,0,0,93,10,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,20,264,44,256,15,16,27,626
222067,0,0,19,0,4,15,37,0,0,4,0,0,0,10,12,0,10,0,0,0,23,14,0,13,0,4,0,27,8,0,14,0,0,0,25,17,0,5,0,0,0,21,13,0,10,0,3,0,27,7,0,3,0,0,0,14,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,68,0,96,4,15,15,196
221003,0,0,17,0,3,18,43,0,0,10,0,0,0,9,3,5,27,0,0,0,31,16,0,21,0,0,0,42,10,0,20,0,0,0,30,12,0,7,0,3,0,15,0,0,5,0,0,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,48,11,105,0,13,19,190
222099,0,0,22,0,6,18,52,0,0,0,0,0,0,3,5,0,17,0,4,0,34,10,0,17,0,6,0,33,9,0,18,0,0,0,30,7,0,24,0,0,0,28,17,0,10,0,0,0,22,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,16,50,0,127,0,21,22,226
222098,0,0,11,0,4,10,26,0,0,3,0,0,0,3,8,0,10,0,0,0,18,3,0,10,0,4,0,20,4,0,9,0,0,0,18,11,0,7,0,0,0,16,13,0,5,0,0,0,16,3,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,43,0,71,0,6,12,127
214014,3,11,7,12,3,12,58,0,3,0,0,3,0,8,18,67,27,10,3,3,130,120,32,69,7,3,3,240,98,13,38,0,9,0,159,184,6,49,0,3,0,242,42,0,9,0,0,0,57,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,6,3,3,0,36,479,145,214,39,28,22,931
