UCL_CODE11,UCL_NAME11,fraction_with_internet,score_internet
512003,Ellenbrook,0.8725474031327288,0.95625765529153
512004,Geraldton,0.729368029739777,0.7993419720916485
512005,Kalgoorlie - Boulder,0.7385796545105566,0.8094373396018892
513001,Baldivis,0.8560931899641577,0.9382248616028972
513002,Broome,0.7079193014152364,0.7758355006002764
513003,Karratha,0.7781980742778541,0.8528566622163518
513004,Port Hedland,0.6954148471615721,0.7621313968892597
514001,Collie,0.6885478829212844,0.7546056314124362
514002,Esperance,0.714672216441207,0.7832362752354801
514003,Margaret River,0.8176763242610477,0.8961223674701889
514004,Newman,0.7546444586803331,0.8270433652607281
514005,Northam,0.6976744186046512,0.7646077465779583
515001,Binningup,0.7176227084565346,0.7864698308754416
515002,Bridgetown,0.7340386720175118,0.8044607053744209
515003,Bullsbrook,0.8022346368715084,0.879199239025992
515004,Capel,0.7942366026289182,0.8704338912130235
515005,Carnarvon,0.6089696071163825,0.6673927932788012
515006,Dampier,0.7369614512471655,0.8076638895258478
515007,Denmark,0.7594781899714635,0.8323408339531684
515008,Derby,0.5413584398117014,0.5932951613493841
515009,Donnybrook,0.7456252667520273,0.8171588921707612
515010,Drummond Cove,0.8071702053602506,0.8846083149496956
515011,Dunsborough,0.8310562270099843,0.9107859082529474
515012,Exmouth,0.6176157530601384,0.6768684311843176
515013,Fitzroy Crossing,0.5413584398117014,0.5932951613493841
515014,Harvey,0.7176227084565346,0.7864698308754416
515015,Jurien,0.7161487236403996,0.7848544352428926
515016,Kalbarri,0.6513157894736842,0.7138015739435017
515017,Kambalda West,0.6115956900974859,0.6702708168051964
515018,Katanning,0.6501987507098239,0.712577368971527
515019,Kununurra,0.5880181714934696,0.6444313236419356
515020,Manjimup,0.7154362416107383,0.7840735992760727
515021,Merredin,0.703862660944206,0.7713896750883779
515022,Moora,0.6867905056759546,0.7526796553129735
515023,Mount Barker (WA),0.7058823529411765,0.7736031318318166
515024,Narrogin,0.6657652785289345,0.729637314757726
515025,Paraburdoo,0.7278320665942816,0.7976586520670259
515026,Pinjarra,0.746232508073197,0.8178243908701934
515027,Port Denison - Dongara,0.7403906742281033,0.8114221045127356
515028,Tom Price,0.7278320665942816,0.7976586520670259
515029,Two Rocks,0.7730870712401056,0.8472553209442125
515030,Wagin,0.6964717254712421,0.7632896697472213
515031,Waroona,0.6976309226932669,0.7645600777658275
515032,Wickham,0.7369614512471655,0.8076638895258478
515033,Yanchep,0.8302972195589645,0.9099540833195912
515034,York,0.7048611111111112,0.772483914337847
521001,Allanson (L),0.6885478829212844,0.7546056314124362
521002,Augusta (L),0.7471008028545941,0.818775987916703
521003,Bakers Hill (L),0.6976744186046512,0.7646077465779583
521004,Balgo (L),0.44809688581314877,0.49108630182460905
521005,Beverley (L),0.7048611111111112,0.772483914337847
521006,Bidyadanga (Lagrange) (L),0.5693069306930693,0.6239249681234329
521007,Boddington - Ranford (L),0.7268145161290323,0.7965434800791814
521008,Boyanup (L),0.7942366026289182,0.8704338912130235
521009,Boyup Brook (L),0.7340386720175118,0.8044607053744209
521010,Brookton (L),0.6591784338896021,0.7224185429317334
521011,Bruce Rock (L),0.703862660944206,0.7713896750883779
521012,Brunswick (L),0.7176227084565346,0.7864698308754416
521013,Burekup (L),0.8197573656845754,0.8984030593673652
521014,Cardup (L),0.856380397865114,0.9385396235894249
521015,Chidlow (L),0.8182674199623352,0.8967701715749706
521016,Coolgardie (L),0.6115956900974859,0.6702708168051964
521017,Corrigin (L),0.6591784338896021,0.7224185429317334
521018,Cowaramup (L),0.7471008028545941,0.818775987916703
521019,Cunderdin (L),0.6678765880217786,0.7319511785752941
521020,Dalwallinu (L),0.6867905056759546,0.7526796553129735
521021,Denham (L),0.6176157530601384,0.6768684311843176
521022,Gabbadah (L),0.7161487236403996,0.7848544352428926
521023,Gingin (L),0.7161487236403996,0.7848544352428926
521024,Gnarabup - Prevelly (L),0.8176763242610477,0.8961223674701889
521025,Gnowangerup (L),0.7114093959731543,0.7796604270475019
521026,Goomalling (L),0.7033656588705077,0.7708449917439963
521027,Halls Creek (L),0.44809688581314877,0.49108630182460905
521028,Hopetoun (L) (WA),0.6827632461435278,0.7482660294814116
521029,Jarrahdale (L),0.8074576271186441,0.8849233113106661
521030,Kambalda East (L),0.6115956900974859,0.6702708168051964
521031,Kellerberrin (L),0.6678765880217786,0.7319511785752941
521032,Kojonup (L),0.6697191697191697,0.7339705334519508
521033,Lancelin (L),0.7161487236403996,0.7848544352428926
521034,Leinster (L),0.4988416988416988,0.5466994590590096
521035,Leonora (L),0.4988416988416988,0.5466994590590096
521036,Little Grove (L),0.8247588424437299,0.9038843666539753
521037,Lower Chittering Valley (L),0.8106139438085328,0.8883824379854967
521038,Meekatharra (L),0.466046511627907,0.5107579747140761
521039,Morawa (L),0.7023468803663423,0.7697284739019206
521040,Mount Magnet (L),0.466046511627907,0.5107579747140761
521041,Muchea (L),0.8106139438085328,0.8883824379854967
521042,Mundijong (L),0.856380397865114,0.9385396235894249
521043,Norseman (L),0.6115956900974859,0.6702708168051964
521044,Northampton (L),0.6513157894736842,0.7138015739435017
521045,Ocean Beach (L),0.7594781899714635,0.8323408339531684
521046,Onslow (L),0.7278320665942816,0.7976586520670259
521047,Pannawonica (L),0.7278320665942816,0.7976586520670259
521048,Pemberton (L),0.6728675136116152,0.7374209224369301
521049,Pingelly (L),0.6591784338896021,0.7224185429317334
521050,Quairading (L),0.6678765880217786,0.7319511785752941
521051,Roebourne (L),0.7369614512471655,0.8076638895258478
521052,Serpentine (L),0.8074576271186441,0.8849233113106661
521053,Southern Cross (L),0.6616199848599545,0.7250943308577549
521054,Toodyay (L),0.7494791666666667,0.8213825266493806
521055,Wongan Hills (L),0.7033656588705077,0.7708449917439963
521056,Woodridge Estate (L),0.7161487236403996,0.7848544352428926
521057,Wundowie (L),0.6976744186046512,0.7646077465779583
521058,Wyndham (L),0.5880181714934696,0.6444313236419356
522001,Balingup (L),0.7456252667520273,0.8171588921707612
522002,Bardi (One Arm Point) (L),0.5693069306930693,0.6239249681234329
522003,Bayulu (L),0.5413584398117014,0.5932951613493841
522004,Beagle Bay (L),0.5693069306930693,0.6239249681234329
522005,Bickley (L),0.8670902160101652,0.9502769178054361
522006,Bremer Bay (L),0.7114093959731543,0.7796604270475019
522007,Broomehill Village (L),0.6697191697191697,0.7339705334519508
522008,Bullsbrook - West (L),0.8022346368715084,0.879199239025992
522009,Cape Burney (L),0.8244047619047619,0.9034963164176647
522010,Carmel (L),0.8670902160101652,0.9502769178054361
522011,Carnamah (L),0.7023468803663423,0.7697284739019206
522012,Cervantes (L),0.7161487236403996,0.7848544352428926
522013,Cookernup (L),0.7176227084565346,0.7864698308754416
522014,Coral Bay (L),0.6176157530601384,0.6768684311843176
522015,Cranbrook (L),0.6697191697191697,0.7339705334519508
522016,Cuballing (L),0.6964717254712421,0.7632896697472213
522017,Cue (L),0.466046511627907,0.5107579747140761
522018,Dardanup (L),0.8197573656845754,0.8984030593673652
522019,Darkan (L),0.6964717254712421,0.7632896697472213
522020,Djarindjin - Lombadina (L),0.5693069306930693,0.6239249681234329
522021,Dowerin (L),0.7033656588705077,0.7708449917439963
522022,Dwellingup (L),0.7268145161290323,0.7965434800791814
522023,Green Head (L),0.7023468803663423,0.7697284739019206
522024,Greenbushes (L),0.7340386720175118,0.8044607053744209
522025,Herne Hill (L),0.7568981921979068,0.8295133169463663
522026,Hilbert (L),0.7176018039527788,0.7864469208402105
522027,Jerramungup (L),0.7114093959731543,0.7796604270475019
522028,Jigalong (L),0.4297719087635054,0.4710032673397795
522029,Kalumburu (L),0.5880181714934696,0.6444313236419356
522030,Kendenup (L),0.7058823529411765,0.7736031318318166
522031,Kiwirrkurra (L),0.4297719087635054,0.4710032673397795
522032,Kondinin (L),0.6995019369120089,0.7666105929165318
522033,Koorda (L),0.7033656588705077,0.7708449917439963
522034,Kulin (L),0.6995019369120089,0.7666105929165318
522035,Lake Grace (L),0.6995019369120089,0.7666105929165318
522036,Laverton (L),0.4988416988416988,0.5466994590590096
522037,Leeman (L),0.7023468803663423,0.7697284739019206
522038,Looma (L),0.5413584398117014,0.5932951613493841
522039,Marble Bar (L),0.4297719087635054,0.4710032673397795
522040,Mindibungu (L),0.44809688581314877,0.49108630182460905
522041,Mingenew (L),0.7023468803663423,0.7697284739019206
522042,Mukinbudin (L),0.6616199848599545,0.7250943308577549
522043,Mullewa (L),0.6513157894736842,0.7138015739435017
522044,Nannup (L),0.6728675136116152,0.7374209224369301
522045,Narembeen (L),0.703862660944206,0.7713896750883779
522046,North Dandalup (L),0.746232508073197,0.8178243908701934
522047,Peppermint Grove Beach (L),0.7942366026289182,0.8704338912130235
522048,Point Samson (L),0.7369614512471655,0.8076638895258478
522049,Ravensthorpe (L),0.6827632461435278,0.7482660294814116
522050,Tambellup (L),0.6697191697191697,0.7339705334519508
522051,Three Springs (L),0.7023468803663423,0.7697284739019206
522052,Tjuntjuntjara (L),0.4988416988416988,0.5466994590590096
522053,Upper Swan (L),0.8881637496291902,0.9733721992478939
522054,Walpole (L),0.6728675136116152,0.7374209224369301
522055,Warburton (L),0.4988416988416988,0.5466994590590096
522056,Warmun (L),0.44809688581314877,0.49108630182460905
522057,West Swan (L),0.8217106368677534,0.9005437230322483
522058,Wickepin (L),0.6995019369120089,0.7666105929165318
522059,Williams (L),0.6964717254712421,0.7632896697472213
522060,Wiluna (L),0.466046511627907,0.5107579747140761
522061,Wooroloo (L),0.8182674199623352,0.8967701715749706
522062,Wyalkatchem (L),0.7033656588705077,0.7708449917439963
522063,Yarloop (L),0.7176227084565346,0.7864698308754416
522064,Yungngora (L),0.5413584398117014,0.5932951613493841
522065,Nullagine (L),0.4297719087635054,0.4710032673397795
522066,Papulankutja (L),0.4988416988416988,0.5466994590590096
522067,Rottnest Island (L),0.7548787699586044,0.8273001558405448
603001,Hobart,0.835820895522388,0.9160076884376733
611001,Launceston,0.7762208067940553,0.8506897000992758
612001,Devonport,0.8204736440030558,0.8991880558304881
613001,Burnie - Somerset,0.7079593058049073,0.7758793429218863
613002,Ulverstone,0.6798657718120805,0.7450905779236976
614001,New Norfolk,0.6569959603378627,0.7200266877341486
614002,Wynyard,0.689158453373768,0.7552747786326169
615001,Beaconsfield,0.6992840095465394,0.7663717580855764
615002,Beauty Point,0.6992840095465394,0.7663717580855764
615003,Bridport,0.6649011299435028,0.7286902616839772
615004,Deloraine,0.6992738146091414,0.7663605850686183
615005,Dodges Ferry - Lewisham,0.7477302204928664,0.8194657904796496
615006,Evandale,0.7598209845847836,0.832716515517291
615007,George Town,0.6808066759388038,0.746121750294212
615008,Hadspen,0.7980997624703088,0.874667673995118
615009,Huonville,0.7640899291653834,0.837395013121613
615010,Latrobe,0.7076086956521739,0.775495096012927
615011,Legana,0.8237243207422134,0.9027505952473004
615012,Longford,0.6892289582107122,0.7553520475463985
615013,Margate,0.8406317300789663,0.921280063733906
615014,Midway Point,0.7577079697498545,0.830400782750921
615015,Penguin,0.7484246243334949,0.8202268138762935
615016,Perth (Tas.),0.7598209845847836,0.832716515517291
615017,Port Sorell,0.7659482758620689,0.839431645456442
615018,Queenstown,0.6659959758551308,0.7298901446709645
615019,Scottsdale,0.6649011299435028,0.7286902616839772
615020,Sheffield,0.7315045719035744,0.8016834893463547
615021,Smithton,0.677602523659306,0.742610198789974
615022,Sorell,0.7577079697498545,0.830400782750921
615023,St Helens,0.6648879402347919,0.7286758065840243
615024,Westbury,0.711352657004831,0.7795982446690801
621001,Bicheno (L),0.6603396603396603,0.7236911748579855
621002,Campbell Town (L),0.639686684073107,0.7010567981025927
621004,Cressy (L),0.639686684073107,0.7010567981025927
621005,Currie (L),0.7093023255813954,0.7773512090209242
621006,Cygnet (L),0.7668881506090809,0.840461689690851
621007,Fern Tree (L),0.8414486921529175,0.9221754033274844
621008,Geeveston (L),0.6966645689112649,0.7635010141568573
621009,Gravelly Beach (L),0.7958277851753218,0.8721777282647434
621010,Grindelwald (L),0.7958277851753218,0.8721777282647434
621011,Howden (L),0.8606106106106106,0.9431756735127522
621012,Lanena - Blackwall (L),0.7958277851753218,0.8721777282647434
621013,Lower Snug - Coningham (L),0.8406317300789663,0.921280063733906
621014,Oatlands (L),0.6675031367628608,0.7315418992353565
621016,Primrose Sands (L),0.7477302204928664,0.8194657904796496
621017,Railton (L),0.7315045719035744,0.8016834893463547
621018,Ranelagh (L),0.7640899291653834,0.837395013121613
621019,Richmond (L) (Tas.),0.7577079697498545,0.830400782750921
621020,Rosebery (L),0.6659959758551308,0.7298901446709645
621021,Scamander (L),0.6648879402347919,0.7286758065840243
621022,Snug (L),0.8406317300789663,0.921280063733906
621023,South Arm (L),0.8593059936908517,0.9417458945548833
621024,St Marys (L),0.6648879402347919,0.7286758065840243
621025,Stieglitz (L),0.6648879402347919,0.7286758065840243
621026,Strahan (L),0.6659959758551308,0.7298901446709645
621027,Sulphur Creek (L),0.7484246243334949,0.8202268138762935
621028,Swansea (L),0.6603396603396603,0.7236911748579855
621029,Triabunna (L),0.6603396603396603,0.7236911748579855
621030,Zeehan (L),0.6659959758551308,0.7298901446709645
622001,Bagdad (L),0.6675031367628608,0.7315418992353565
622002,Binalong Bay (L),0.6648879402347919,0.7286758065840243
622003,Bothwell (L),0.570385818561001,0.6251073620875967
622004,Bracknell (L),0.711352657004831,0.7795982446690801
622005,Branxholm (L),0.6649011299435028,0.7286902616839772
622006,Campania (L),0.6675031367628608,0.7315418992353565
622007,Carrick (L),0.7980997624703088,0.874667673995118
622008,Collinsvale (L),0.6927129060579456,0.7591702375812229
622009,Cremorne (L),0.8593059936908517,0.9417458945548833
622010,Dilston (L),0.741704619388419,0.8128621066417592
622011,Dover (L),0.6966645689112649,0.7635010141568573
622012,Dunalley (L),0.7477302204928664,0.8194657904796496
622013,Eaglehawk Neck (L),0.6719330855018587,0.7363968473780094
622014,Electrona (L),0.8406317300789663,0.921280063733906
622015,Exeter (L) (Tas.),0.7958277851753218,0.8721777282647434
622016,Fingal (L),0.6648879402347919,0.7286758065840243
622017,Forth (L),0.8022690437601296,0.8792369468347834
622018,Franklin (L),0.7640899291653834,0.837395013121613
622019,Gawler (L),0.6798657718120805,0.7450905779236976
622020,Heybridge (L),0.7484246243334949,0.8202268138762935
622021,Hillwood (L),0.6808066759388038,0.746121750294212
622022,Kempton (L),0.6675031367628608,0.7315418992353565
622023,Kettering (L),0.7770167427701674,0.8515619963980746
622024,Lilydale (L),0.741704619388419,0.8128621066417592
622025,Low Head (L),0.6808066759388038,0.746121750294212
622026,Maydena (L),0.6955810147299509,0.7623135062036109
622027,Mole Creek (L),0.6992738146091414,0.7663605850686183
622028,Nubeena (L),0.6719330855018587,0.7363968473780094
622029,Opossum Bay (L),0.8593059936908517,0.9417458945548833
622030,Ridgley (L),0.7290155440414507,0.7989556697014344
622031,Ringarooma (L),0.6649011299435028,0.7286902616839772
622032,Ross (L),0.639686684073107,0.7010567981025927
622033,Sisters Beach (L),0.7664543524416136,0.8399862738945256
622035,Swan Point (L),0.7958277851753218,0.8721777282647434
622036,Waratah (L),0.7664543524416136,0.8399862738945256
622038,Tullah (L),0.6659959758551308,0.7298901446709645
703001,Darwin,0.6652078774617067,0.7290264378750597
712001,Alice Springs,0.7593582887700535,0.8322094296978634
714001,Katherine,0.6082365364308342,0.6665893934263594
715001,Galiwinku,0.5640802092414996,0.6181968066708915
715002,Gunbalanya (Oenpelli),0.473621103117506,0.5190592556205683
715003,Maningrida,0.473621103117506,0.5190592556205683
715004,Milingimbi,0.5640802092414996,0.6181968066708915
715005,Ngukurr,0.4569045412418906,0.5007389440749501
715006,Nhulunbuy,0.7815126050420168,0.8564891816709398
715007,Tennant Creek,0.6164639850327409,0.6756061651007048
715008,Wadeye,0.3164251207729469,0.3467822412619677
715009,Wurrumiyanga (Nguiu),0.6753246753246753,0.7401138187655042
721001,Ali Curung (L),0.4425087108013937,0.48496200976332515
721002,Alyangula (L),0.49586776859504134,0.5434402165760696
721003,Angurugu (L),0.49586776859504134,0.5434402165760696
721004,Borroloola (L),0.4569045412418906,0.5007389440749501
721005,Daguragu - Kalkarindji (L),0.4222539229671897,0.46276402275055883
721006,Gapuwiyak (L),0.5640802092414996,0.6181968066708915
721007,Hermannsburg (L),0.2812071330589849,0.30818551833949254
721008,Howard Springs (L),0.7368421052631579,0.8075330937542646
721009,Humpty Doo (L),0.7566371681415929,0.8292272508241485
721010,Jabiru (L),0.5298836742880064,0.580719532408982
721011,Lajamanu (L),0.4222539229671897,0.46276402275055883
721012,Numbulwar (L),0.4569045412418906,0.5007389440749501
721013,Ramingining (L),0.5640802092414996,0.6181968066708915
721014,Santa Teresa (Ltyentye Purte) (L),0.41088580576307365,0.45030527373170043
721015,Wugular (Beswick) (L),0.5063694267515924,0.5549493803984608
721016,Yirrkala (L),0.5640802092414996,0.6181968066708915
721017,Yuendumu (L),0.24833702882483372,0.27216192960232427
721018,Yulara (L),0.4719188767550702,0.5171937214567235
722001,Adelaide River (L),0.5298836742880064,0.580719532408982
722002,Alpurrurulam (L),0.4425087108013937,0.48496200976332515
722003,Amoonguna (L),0.41088580576307365,0.45030527373170043
722004,Ampilatwatja (L),0.41088580576307365,0.45030527373170043
722005,Areyonga (L),0.2812071330589849,0.30818551833949254
722006,Barunga (L),0.5063694267515924,0.5549493803984608
722007,Batchelor (L),0.5298836742880064,0.580719532408982
722008,Binjari (L),0.6082365364308342,0.6665893934263594
722009,Bulman - Weemol (L),0.5063694267515924,0.5549493803984608
722010,Canteen Creek (L),0.4425087108013937,0.48496200976332515
722011,Elliott (L),0.4425087108013937,0.48496200976332515
722012,Ilparpa (L),0.6384096024006002,0.6996571960621962
722013,Jilkminggan (L),0.5063694267515924,0.5549493803984608
722014,Kaltukatjara (Docker River) (L),0.4719188767550702,0.5171937214567235
722015,Laramba (L),0.24833702882483372,0.27216192960232427
722016,Mataranka (L),0.5063694267515924,0.5549493803984608
722017,Milikapiti (L),0.6753246753246753,0.7401138187655042
722018,Miniyeri (L),0.4569045412418906,0.5007389440749501
722019,Minjilang (L),0.473621103117506,0.5190592556205683
722020,Mutitjulu (L),0.4719188767550702,0.5171937214567235
722021,Nauiyu Nambiyu (Daly River) (L),0.509493670886076,0.5583733575484394
722022,Nganmarriyanga (Palumpa) (L),0.509493670886076,0.5583733575484394
722023,Nyirripi (L),0.2812071330589849,0.30818551833949254
722024,Papunya (L),0.2812071330589849,0.30818551833949254
722025,Pine Creek (L),0.509493670886076,0.5583733575484394
722026,Pirlangimpi (L),0.6753246753246753,0.7401138187655042
722027,Robinson River (Mungoorbada) (L),0.4569045412418906,0.5007389440749501
722028,Titjikala (L),0.41088580576307365,0.45030527373170043
722029,Umbakumba (L),0.49586776859504134,0.5434402165760696
722030,Wagait Beach - Mandorah (L),0.5298836742880064,0.580719532408982
722031,Walungurru (Kintore) (L),0.2812071330589849,0.30818551833949254
722032,Warruwi (L),0.473621103117506,0.5190592556205683
722033,Willowra (L),0.24833702882483372,0.27216192960232427
722034,Wutunugurra (L),0.4425087108013937,0.48496200976332515
722035,Yarralin (L),0.4222539229671897,0.46276402275055883
722036,Yuelamu (L),0.24833702882483372,0.27216192960232427
802001,Canberra - Queanbeyan (Canberra Part),0,0
822001,Hall (L),0.9019607843137255,0.9884928906739878
922002,Jervis Bay (L),0.5686274509803921,0.6231803006422967
